C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_11_093.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_11_093.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_11_093.jpg,0,0,0,2.351828
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_11_203.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_11_203.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_11_203.jpg,0,0,0,2.323546
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_11_335.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_11_335.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_11_335.jpg,-0.3918159,0,0,2.269852
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_11_448.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_11_448.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_11_448.jpg,-0.0498105,0,0,2.243907
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_11_573.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_11_573.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_11_573.jpg,0,0,0,2.216345
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_11_688.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_11_688.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_11_688.jpg,-0.34827,0,0,2.177319
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_12_415.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_12_415.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_12_415.jpg,-1,0,0,1.964368
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_12_675.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_12_675.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_12_675.jpg,-1,0,0,1.876892
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_12_784.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_12_784.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_12_784.jpg,-1,0,0,1.844129
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_12_901.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_12_901.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_12_901.jpg,-1,0,0,1.805441
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_13_013.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_13_013.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_13_013.jpg,-0.660328,0,0,1.791802
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_13_151.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_13_151.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_13_151.jpg,-0.2500828,0,0,1.764958
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_13_252.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_13_252.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_13_252.jpg,0,0,0,1.745536
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_13_377.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_13_377.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_13_377.jpg,0,0.3612855,0,2.238723
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_13_480.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_13_480.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_13_480.jpg,0,0.6839847,0,2.95863
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_13_618.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_13_618.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_13_618.jpg,0,1,0,4.592456
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_13_726.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_13_726.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_13_726.jpg,0,1,0,5.752403
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_13_856.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_13_856.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_13_856.jpg,0,1,0,7.357473
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_13_962.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_13_962.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_13_962.jpg,0,1,0,8.490688
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_14_089.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_14_089.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_14_089.jpg,0,1,0,9.835973
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_14_202.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_14_202.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_14_202.jpg,0,1,0,11.16538
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_14_348.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_14_348.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_14_348.jpg,0,1,0,12.68034
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_14_455.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_14_455.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_14_455.jpg,0,1,0,13.96948
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_14_578.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_14_578.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_14_578.jpg,-0.3581823,0.6418177,0,14.50688
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_14_689.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_14_689.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_14_689.jpg,-0.6871821,0.3128179,0,14.8938
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_14_823.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_14_823.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_14_823.jpg,-0.2802483,0,0,14.73844
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_14_926.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_14_926.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_14_926.jpg,0,0,0,14.55103
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_15_084.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_15_084.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_15_084.jpg,0,0,0,14.32421
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_15_185.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_15_185.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_15_185.jpg,-0.0463122,0,0,14.21718
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_15_331.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_15_331.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_15_331.jpg,-0.4802745,0,0,13.73128
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_15_442.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_15_442.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_15_442.jpg,-0.1302552,0,0,13.64769
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_15_733.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_15_733.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_15_733.jpg,0,0,0,13.27859
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_15_876.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_15_876.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_15_876.jpg,-0.4447782,0,0,12.82129
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_16_024.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_16_024.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_16_024.jpg,-0.8801871,0,0,12.36115
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_16_169.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_16_169.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_16_169.jpg,-0.4332306,0,0,12.31276
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_16_317.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_16_317.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_16_317.jpg,0,0,0,12.12021
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_16_491.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_16_491.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_16_491.jpg,-0.5283729,0,0,11.75877
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_16_595.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_16_595.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_16_595.jpg,-0.2134254,0,0,11.66275
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_16_826.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_16_826.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_16_826.jpg,0,0,0,11.16554
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_16_963.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_16_963.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_16_963.jpg,0,0,0,11.05942
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_17_118.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_17_118.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_17_118.jpg,0,0.444864,0,11.8988
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_17_265.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_17_265.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_17_265.jpg,0,0.8945832,0,12.87046
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_17_380.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_17_380.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_17_380.jpg,0,1,0,14.2796
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_17_526.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_17_526.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_17_526.jpg,0,1,0,15.71518
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_17_666.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_17_666.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_17_666.jpg,0,1,0,17.24565
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_17_838.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_17_838.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_17_838.jpg,0,1,0,19.09141
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_17_944.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_17_944.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_17_944.jpg,0,1,0,20.1085
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_18_192.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_18_192.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_18_192.jpg,0,1,0,22.50864
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_18_336.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_18_336.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_18_336.jpg,0,0.5653669,0,23.28259
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_18_492.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_18_492.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_18_492.jpg,0,0.09643295,0,23.14482
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_18_605.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_18_605.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_18_605.jpg,0,0,0,23.00545
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_18_708.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_18_708.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_18_708.jpg,0,0,0,22.67739
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_18_977.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_18_977.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_18_977.jpg,-0.7915938,0,0,21.01398
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_19_076.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_19_076.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_19_076.jpg,-0.4831596,0,0,21.09671
C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\center_2021_09_23_17_26_19_188.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\left_2021_09_23_17_26_19_188.jpg,C:\Users\AAAAA\Downloads\simulator-windows-64\models\race\3\IMG\right_2021_09_23_17_26_19_188.jpg,-0.1445166,0,0,20.63375
